Date,Open,High,Low,Close,Adj Close,Volume
2020-04-01,146.10000610351562,149.57000732421875,145.0,145.2899932861328,142.74049377441406,4689100
2020-04-02,143.02000427246094,150.4499969482422,141.6699981689453,149.92999267578125,147.29905700683594,4446900
2020-04-03,149.1999969482422,150.9199981689453,145.22999572753906,146.92999267578125,144.35171508789062,2801600
2020-04-06,155.47000122070312,158.92999267578125,153.77000427246094,158.22999572753906,155.4534149169922,4689400
2020-04-07,166.0,169.13999938964844,162.4499969482422,166.02000427246094,163.1067352294922,4953500
2020-04-08,168.5500030517578,178.10000610351562,168.5500030517578,176.9600067138672,173.85475158691406,5194800
2020-04-09,180.5800018310547,187.3300018310547,179.77000427246094,184.25999450683594,181.0266571044922,6449900
2020-04-13,183.85000610351562,184.97000122070312,179.1300048828125,179.17999267578125,176.03578186035156,4774300
2020-04-14,182.35000610351562,183.3800048828125,174.5399932861328,178.22999572753906,175.1024627685547,4149600
2020-04-15,170.6300048828125,181.67999267578125,169.14999389648438,178.52000427246094,175.3873748779297,6042700
2020-04-16,177.22000122070312,178.44000244140625,172.38999938964844,177.0399932861328,173.933349609375,4662200
2020-04-17,183.49000549316406,185.27999877929688,178.2899932861328,183.49000549316406,180.27017211914062,5426700
2020-04-20,179.6999969482422,186.32000732421875,178.02000427246094,180.39999389648438,177.23439025878906,4674800
2020-04-21,175.44000244140625,179.1999969482422,173.66000366210938,173.80999755859375,170.76002502441406,3819000
2020-04-22,177.5,178.17999267578125,174.47000122070312,175.97999572753906,172.89195251464844,2316600
2020-04-23,177.0,179.07000732421875,174.4499969482422,175.0500030517578,171.978271484375,2013300
2020-04-24,177.0,177.9499969482422,173.49000549316406,177.0,173.89405822753906,2024400
2020-04-27,179.10000610351562,184.25,178.72000122070312,183.5399932861328,180.31927490234375,2743100
2020-04-28,189.16000366210938,190.4199981689453,184.8699951171875,187.00999450683594,183.72840881347656,3344700
2020-04-29,192.61000061035156,193.72000122070312,189.57000732421875,190.02999877929688,186.69541931152344,3086300
2020-04-30,186.0,187.5500030517578,182.89999389648438,183.4199981689453,180.20138549804688,2695400
2020-05-01,179.0,179.60000610351562,176.64999389648438,177.10000610351562,173.99229431152344,2650200
2020-05-04,175.0,176.30999755859375,171.72000122070312,176.02999877929688,172.9410858154297,2990100
2020-05-05,179.10000610351562,182.60000610351562,178.13999938964844,178.3000030517578,175.17124938964844,3272600
2020-05-06,179.67999267578125,181.1999969482422,175.2100067138672,176.9199981689453,173.81544494628906,2408700
2020-05-07,179.17999267578125,183.3800048828125,179.17999267578125,182.32000732421875,179.12071228027344,2480100
2020-05-08,185.02999877929688,185.91000366210938,182.74000549316406,185.38999938964844,182.13682556152344,2282600
2020-05-11,182.5399932861328,184.85000610351562,181.25999450683594,183.16000366210938,179.9459686279297,2212200
2020-05-12,183.88999938964844,184.3000030517578,176.75,177.2100067138672,174.10037231445312,3549200
2020-05-13,175.66000366210938,176.8800048828125,170.75999450683594,171.8000030517578,168.78529357910156,3445300
2020-05-14,169.0399932861328,174.77999877929688,165.36000061035156,174.4499969482422,171.3887939453125,4176700
2020-05-15,173.47999572753906,174.08999633789062,170.5800018310547,171.8699951171875,168.85406494140625,2867800
2020-05-18,177.7100067138672,183.10000610351562,175.24000549316406,181.8800048828125,178.6884307861328,4512600
2020-05-19,180.55999755859375,182.19000244140625,177.72000122070312,177.8300018310547,174.70948791503906,2210500
2020-05-20,180.9499969482422,183.8300018310547,180.3000030517578,181.44000244140625,178.25613403320312,2599900
2020-05-21,180.1999969482422,181.1699981689453,177.67999267578125,180.10000610351562,176.93966674804688,2153500
2020-05-22,180.02999877929688,180.63999938964844,178.05999755859375,179.92999267578125,176.77264404296875,2176400
2020-05-26,185.6300048828125,197.10000610351562,185.22000122070312,196.05999755859375,192.6195831298828,5971200
2020-05-27,203.0,210.7100067138672,200.00999450683594,209.66000366210938,205.98095703125,8182100
2020-05-28,210.83999633789062,211.30999755859375,201.2100067138672,201.22000122070312,197.6890411376953,4886100
2020-05-29,197.22999572753906,200.9199981689453,194.64999389648438,196.49000549316406,194.24876403808594,3824500
2020-06-01,197.30999755859375,201.77000427246094,195.1199951171875,199.92999267578125,197.6494903564453,2230800
2020-06-02,203.77000427246094,206.5,201.32000732421875,204.13999938964844,201.81149291992188,4128700
2020-06-03,208.49000549316406,211.92999267578125,206.42999267578125,210.57000732421875,208.16815185546875,3471900
2020-06-04,208.7899932861328,214.99000549316406,207.9600067138672,214.82000732421875,212.36965942382812,3522300
2020-06-05,222.0,222.97999572753906,217.66000366210938,217.9199981689453,215.43429565429688,4737600
2020-06-08,220.02000427246094,222.25999450683594,218.24000549316406,220.80999755859375,218.2913360595703,3260300
2020-06-09,215.74000549316406,220.02000427246094,215.16000366210938,218.10000610351562,215.6122589111328,2478400
2020-06-10,217.38999938964844,219.85000610351562,212.8000030517578,213.52000427246094,211.08448791503906,3091200
2020-06-11,204.6999969482422,206.89999389648438,194.02000427246094,194.1300048828125,191.91566467285156,4923400
2020-06-12,200.6199951171875,202.94000244140625,196.2100067138672,201.77999877929688,199.4783935546875,3379400
2020-06-15,195.72999572753906,206.99000549316406,195.14999389648438,206.30999755859375,203.9567413330078,3467400
2020-06-16,214.97999572753906,214.97999572753906,203.72999572753906,209.58999633789062,207.19931030273438,3099100
2020-06-17,210.0,210.7899932861328,205.44000244140625,206.19000244140625,203.83810424804688,1795600
2020-06-18,203.99000549316406,207.25999450683594,202.6699981689453,203.83999633789062,201.514892578125,2051700
2020-06-19,207.0500030517578,207.4199981689453,200.97000122070312,201.6300048828125,199.33010864257812,4962400
2020-06-22,200.99000549316406,204.5800018310547,200.0,203.4199981689453,201.0996856689453,1806900
2020-06-23,206.5,207.50999450683594,203.63999938964844,204.77999877929688,202.44418334960938,2451800
2020-06-24,202.33999633789062,202.61000061035156,197.3800048828125,198.02000427246094,195.76129150390625,2756700
2020-06-25,197.86000061035156,207.38999938964844,197.61000061035156,207.10000610351562,204.73773193359375,3466500
2020-06-26,199.0,200.24000549316406,188.50999450683594,189.19000244140625,187.03201293945312,9530700
2020-06-29,191.3800048828125,193.89999389648438,188.66000366210938,193.47000122070312,191.26318359375,3736000
2020-06-30,193.83999633789062,198.41000366210938,193.6199951171875,197.6199951171875,195.3658447265625,3102800
2020-07-01,198.8800048828125,199.74000549316406,195.52000427246094,197.57000732421875,195.31643676757812,2620100
2020-07-02,202.5,203.0,197.1300048828125,197.39999389648438,195.1483612060547,2699400
2020-07-06,201.33999633789062,207.7899932861328,201.1300048828125,207.36000061035156,204.99476623535156,3567700
2020-07-07,205.5,205.7100067138672,199.19000244140625,199.36000061035156,197.0860137939453,2853500
2020-07-08,199.5399932861328,203.25,199.02000427246094,202.25,199.9430389404297,2789700
2020-07-09,202.11000061035156,202.5,195.0,196.8300018310547,194.58486938476562,3160100
2020-07-10,196.8699951171875,206.32000732421875,196.8300018310547,205.55999755859375,203.2152862548828,4414800
2020-07-13,209.0,212.97999572753906,207.0,208.8800048828125,206.49742126464844,4449600
2020-07-14,211.42999267578125,214.3000030517578,207.00999450683594,214.00999450683594,211.5688934326172,5202000
2020-07-15,224.3699951171875,225.24000549316406,214.69000244140625,216.89999389648438,214.42593383789062,12516700
2020-07-16,213.50999450683594,220.4600067138672,213.5,214.6699981689453,212.22137451171875,5769600
2020-07-17,214.89999389648438,215.1699981689453,211.25,211.41000366210938,208.99856567382812,3614300
2020-07-20,210.72999572753906,213.1699981689453,210.25,211.7100067138672,209.29513549804688,2268700
2020-07-21,212.25,213.80999755859375,210.38999938964844,212.02000427246094,209.6016082763672,3394200
2020-07-22,210.5,211.0,205.35000610351562,206.0,203.6502685546875,4978400
2020-07-23,205.10000610351562,206.02000427246094,202.0500030517578,203.02000427246094,200.7042694091797,4088600
2020-07-24,203.0,204.92999267578125,201.32000732421875,201.47000122070312,199.17193603515625,3187400
2020-07-27,200.10000610351562,204.17999267578125,199.58999633789062,203.02000427246094,200.7042694091797,2601200
2020-07-28,201.91000366210938,203.60000610351562,201.08999633789062,201.6199951171875,199.32022094726562,2139600
2020-07-29,201.6999969482422,203.88999938964844,199.6199951171875,202.5800018310547,200.269287109375,2635000
2020-07-30,199.5,199.99000549316406,196.3000030517578,199.52999877929688,197.2540740966797,3057900
2020-07-31,199.83999633789062,199.83999633789062,196.50999450683594,197.9600067138672,195.7019805908203,2401100
2020-08-03,198.49000549316406,199.8800048828125,196.52999877929688,199.38999938964844,197.11566162109375,2294600
2020-08-04,199.35000610351562,201.72000122070312,198.47999572753906,201.63999938964844,199.33999633789062,1944700
2020-08-05,203.1699981689453,204.80999755859375,203.00999450683594,204.52000427246094,202.18716430664062,2323200
2020-08-06,205.0,206.2899932861328,203.8300018310547,204.25,201.9202423095703,1882400
2020-08-07,203.47999572753906,208.8000030517578,202.4499969482422,208.27000427246094,205.89437866210938,3073800
2020-08-10,209.58999633789062,210.63999938964844,208.0399932861328,209.3800048828125,206.99171447753906,2432800
2020-08-11,212.72000122070312,216.9499969482422,210.52999877929688,211.05999755859375,208.6525421142578,4042700
2020-08-12,214.6999969482422,215.9499969482422,209.27000427246094,212.1300048828125,209.71035766601562,2439400
2020-08-13,210.41000366210938,212.1999969482422,207.69000244140625,208.38999938964844,206.0130157470703,2219900
2020-08-14,207.4600067138672,209.47999572753906,206.61000061035156,207.97000122070312,205.59779357910156,2287600
2020-08-17,207.0,207.85000610351562,202.52999877929688,203.07000732421875,200.75369262695312,3922600
2020-08-18,203.4499969482422,203.5800018310547,201.10000610351562,201.30999755859375,199.01376342773438,3067900
2020-08-19,202.39999389648438,206.10000610351562,201.77000427246094,203.02000427246094,200.7042694091797,2458500
2020-08-20,200.75999450683594,203.27999877929688,200.33999633789062,201.85000610351562,199.547607421875,1764200
2020-08-21,200.11000061035156,203.35000610351562,199.82000732421875,202.42999267578125,200.12098693847656,1780900
2020-08-24,203.11000061035156,207.42999267578125,201.32000732421875,207.33999633789062,204.97499084472656,3097400
2020-08-25,209.99000549316406,210.49000549316406,205.1699981689453,206.0,203.6502685546875,2627600
2020-08-26,205.88999938964844,207.27999877929688,205.02999877929688,207.22000122070312,204.85635375976562,2563200
2020-08-27,206.67999267578125,213.0,206.41000366210938,210.14999389648438,207.75291442871094,3692400
2020-08-28,211.88999938964844,212.0,207.08999633789062,207.7100067138672,205.34075927734375,3697400
2020-08-31,205.5,206.41000366210938,203.6300048828125,204.8699951171875,203.75936889648438,3046200
2020-09-01,203.60000610351562,206.7100067138672,203.00999450683594,205.4600067138672,204.34619140625,2458800
2020-09-02,205.7899932861328,210.92999267578125,205.3699951171875,210.0399932861328,208.90135192871094,3565200
2020-09-03,211.75,215.22999572753906,205.8300018310547,207.55999755859375,206.43479919433594,3533500
2020-09-04,210.88999938964844,213.35000610351562,205.32000732421875,210.94000244140625,209.79647827148438,3668900
2020-09-08,209.50999450683594,209.9600067138672,201.27000427246094,202.47999572753906,201.38232421875,4574700
2020-09-09,204.19000244140625,204.8300018310547,202.02999877929688,202.22000122070312,201.12374877929688,4681400
2020-09-10,203.72999572753906,205.35000610351562,199.5500030517578,200.00999450683594,198.92572021484375,2510300
2020-09-11,200.24000549316406,201.91000366210938,198.9499969482422,200.9199981689453,199.83079528808594,2376400
2020-09-14,203.3000030517578,203.3000030517578,200.6699981689453,201.33999633789062,200.24850463867188,2756900
2020-09-15,202.0,202.58999633789062,197.97999572753906,198.0,196.92662048339844,3717600
2020-09-16,198.49000549316406,203.8000030517578,198.07000732421875,200.67999267578125,199.5920867919922,3571400
2020-09-17,198.2100067138672,199.88999938964844,194.50999450683594,194.8300018310547,193.7738037109375,4274800
2020-09-18,195.00999450683594,196.64999389648438,192.3800048828125,194.86000061035156,193.80364990234375,9066300
2020-09-21,189.89999389648438,194.1699981689453,187.47000122070312,194.0,192.94830322265625,4871300
2020-09-22,194.0,196.13999938964844,188.42999267578125,191.6199951171875,190.58120727539062,3355800
2020-09-23,192.0,192.9199981689453,185.8699951171875,186.1199951171875,185.11102294921875,3116100
2020-09-24,188.97999572753906,197.4600067138672,187.0500030517578,195.11000061035156,194.0522918701172,5114600
2020-09-25,192.9600067138672,195.38999938964844,189.61000061035156,194.9499969482422,193.89315795898438,3106000
2020-09-28,197.77999877929688,201.8699951171875,197.14999389648438,199.07000732421875,197.99082946777344,3280100
2020-09-29,198.16000366210938,198.77000427246094,195.42999267578125,196.7899932861328,195.72317504882812,2400000
2020-09-30,198.67999267578125,203.0800018310547,198.36000061035156,200.97000122070312,199.88052368164062,3073900
2020-10-01,201.52999877929688,203.1300048828125,197.8699951171875,198.5500030517578,197.47364807128906,2288700
2020-10-02,195.33999633789062,200.6999969482422,195.2899932861328,199.89999389648438,198.81631469726562,2541200
2020-10-05,201.92999267578125,202.83999633789062,199.58999633789062,201.8000030517578,200.70602416992188,2551600
2020-10-06,204.25,206.08999633789062,199.89999389648438,201.08999633789062,199.99986267089844,2833100
2020-10-07,203.89999389648438,205.0,201.1699981689453,203.60000610351562,202.49627685546875,2326600
2020-10-08,205.14999389648438,208.16000366210938,204.11000061035156,207.97999572753906,206.85250854492188,2330600
2020-10-09,208.75999450683594,209.80999755859375,206.07000732421875,207.5399932861328,206.41490173339844,3040900
2020-10-12,207.41000366210938,214.88999938964844,207.41000366210938,214.1199951171875,212.959228515625,3474200
2020-10-13,214.00999450683594,214.11000061035156,209.17999267578125,210.80999755859375,209.66717529296875,3317300
2020-10-14,213.8800048828125,214.4499969482422,210.27000427246094,211.22999572753906,210.08489990234375,7557000
2020-10-15,209.5800018310547,210.72999572753906,206.89999389648438,208.60000610351562,207.4691619873047,4325700
2020-10-16,208.32000732421875,210.0,205.80999755859375,206.2100067138672,205.0921173095703,3244500
2020-10-19,207.38999938964844,207.91000366210938,204.58999633789062,205.69000244140625,204.57493591308594,3235300
2020-10-20,206.6999969482422,211.3800048828125,206.47000122070312,208.02999877929688,206.90225219726562,3335500
2020-10-21,207.38999938964844,207.9499969482422,202.00999450683594,202.91000366210938,201.8100128173828,3083600
2020-10-22,203.1999969482422,206.3699951171875,202.1999969482422,205.39999389648438,204.2864990234375,2136900
2020-10-23,206.75999450683594,208.2100067138672,204.02000427246094,205.0399932861328,203.92845153808594,2110200
2020-10-26,202.49000549316406,202.80999755859375,198.50999450683594,201.13999938964844,200.0496063232422,3249700
2020-10-27,200.0,200.58999633789062,195.41000366210938,195.67999267578125,194.6191864013672,3430400
2020-10-28,191.30999755859375,193.3699951171875,188.94000244140625,189.77000427246094,188.74124145507812,4214600
2020-10-29,189.8000030517578,192.35000610351562,186.89999389648438,189.94000244140625,188.9103240966797,3581200
2020-10-30,189.50999450683594,190.39999389648438,185.52000427246094,189.0399932861328,188.0151824951172,3658800
2020-11-02,192.0,192.6999969482422,188.22999572753906,190.1999969482422,189.1688995361328,2459600
2020-11-03,193.94000244140625,199.0,193.22000122070312,197.92999267578125,196.85699462890625,4545500
2020-11-04,196.25,200.82000732421875,194.89999389648438,197.8699951171875,196.7973175048828,3868500
2020-11-05,199.64999389648438,204.1199951171875,199.05999755859375,202.9600067138672,201.8597412109375,2892800
2020-11-06,204.33999633789062,204.38999938964844,200.4199981689453,201.25999450683594,200.1689453125,2475100
2020-11-09,214.49000549316406,218.0,209.3699951171875,214.92999267578125,213.76483154296875,6960500
2020-11-10,215.25,218.3800048828125,211.17999267578125,217.47000122070312,216.29107666015625,4166500
2020-11-11,218.63999938964844,219.9199981689453,215.02999877929688,218.0500030517578,216.86793518066406,2680700
2020-11-12,215.22000122070312,216.86000061035156,212.39999389648438,214.50999450683594,213.34710693359375,3005500
2020-11-13,215.85000610351562,220.9600067138672,215.41000366210938,219.0800018310547,217.89234924316406,2832100
2020-11-16,223.52999877929688,224.60000610351562,220.02999877929688,222.3800048828125,221.17445373535156,3004700
2020-11-17,220.02000427246094,224.85000610351562,218.3300018310547,224.64999389648438,223.43214416503906,2722900
2020-11-18,225.0,227.72000122070312,223.50999450683594,224.3000030517578,223.08404541015625,2856200
2020-11-19,224.3000030517578,224.94000244140625,222.11000061035156,224.57000732421875,223.3525848388672,1505200
2020-11-20,223.0,224.80999755859375,222.6300048828125,223.35000610351562,222.1392059326172,1848100
2020-11-23,226.05999755859375,230.0,225.72999572753906,228.8300018310547,227.58949279785156,3371300
2020-11-24,231.10000610351562,238.1199951171875,230.6300048828125,237.5,236.21249389648438,3915200
2020-11-25,235.0,237.4499969482422,232.42999267578125,236.5399932861328,235.2576904296875,2272800
2020-11-27,237.0,237.3000030517578,233.7899932861328,235.39999389648438,234.12387084960938,1050400
2020-11-30,232.0500030517578,235.0,230.36000061035156,230.5800018310547,229.3300018310547,2705400
2020-12-01,231.9600067138672,234.8699951171875,231.35000610351562,232.0800018310547,232.0800018310547,2581000
2020-12-02,232.0800018310547,238.1300048828125,231.5800018310547,237.64999389648438,237.64999389648438,2136300
2020-12-03,237.2899932861328,238.85000610351562,234.63999938964844,235.47000122070312,235.47000122070312,2142600
2020-12-04,237.6999969482422,239.75,236.9499969482422,239.5800018310547,239.5800018310547,2373000
2020-12-07,238.5399932861328,239.85000610351562,235.4499969482422,238.4499969482422,238.4499969482422,1788600
2020-12-08,237.00999450683594,239.19000244140625,236.5800018310547,238.83999633789062,238.83999633789062,1371800
2020-12-09,240.0,245.36000061035156,239.52999877929688,242.82000732421875,242.82000732421875,3552300
2020-12-10,240.0,245.17999267578125,239.50999450683594,244.39999389648438,244.39999389648438,2541700
2020-12-11,240.80999755859375,241.1999969482422,237.10000610351562,239.99000549316406,239.99000549316406,2077300
2020-12-14,243.27999877929688,243.5,237.38999938964844,237.7899932861328,237.7899932861328,1927800
2020-12-15,239.5,243.61000061035156,237.19000244140625,242.42999267578125,242.42999267578125,2348800
2020-12-16,243.55999755859375,243.89999389648438,241.1199951171875,243.77000427246094,243.77000427246094,2400900
2020-12-17,245.0,245.92999267578125,243.0,244.42999267578125,244.42999267578125,2983600
2020-12-18,245.38999938964844,245.38999938964844,240.55999755859375,242.1300048828125,242.1300048828125,4088100
2020-12-21,250.2899932861328,260.8500061035156,248.75999450683594,256.9800109863281,256.9800109863281,7408500
2020-12-22,256.8599853515625,257.70001220703125,249.8000030517578,250.08999633789062,250.08999633789062,3599800
2020-12-23,251.5,260.5799865722656,251.3000030517578,256.45001220703125,256.45001220703125,3376100
2020-12-24,257.0400085449219,257.6199951171875,253.75,256.1600036621094,256.1600036621094,968100
2020-12-28,257.80999755859375,262.6499938964844,257.0,259.5899963378906,259.5899963378906,2793400
2020-12-29,260.260009765625,260.8599853515625,256.5,258.010009765625,258.010009765625,1430900
2020-12-30,258.80999755859375,260.6499938964844,257.8299865722656,259.45001220703125,259.45001220703125,1566500
2020-12-31,258.79998779296875,263.92999267578125,258.0,263.7099914550781,263.7099914550781,2042000
2021-01-04,267.0,267.5799865722656,260.1600036621094,265.0,265.0,3572000
2021-01-05,263.8800048828125,273.5,262.57000732421875,270.92999267578125,270.92999267578125,4207100
2021-01-06,276.2900085449219,288.3800048828125,273.1000061035156,285.54998779296875,285.54998779296875,6383500
2021-01-07,287.7699890136719,295.8900146484375,286.67999267578125,291.6499938964844,291.6499938964844,4009700
2021-01-08,292.0,292.2799987792969,285.05999755859375,290.0799865722656,290.0799865722656,2800800
2021-01-11,286.79998779296875,295.0,284.20001220703125,293.8299865722656,293.8299865722656,2650100
2021-01-12,297.1400146484375,303.9800109863281,296.0199890136719,302.2099914550781,302.2099914550781,4814400
2021-01-13,300.0799865722656,303.7200012207031,299.1000061035156,302.94000244140625,302.94000244140625,2413800
2021-01-14,304.04998779296875,309.4100036621094,303.5400085449219,307.8699951171875,307.8699951171875,3192200
2021-01-15,301.19000244140625,304.8599853515625,296.8800048828125,301.010009765625,301.010009765625,3863700
2021-01-19,305.0,306.6000061035156,293.79998779296875,294.20001220703125,294.20001220703125,6727800
2021-01-20,295.82000732421875,297.45001220703125,287.4800109863281,290.4700012207031,290.4700012207031,4792600
2021-01-21,290.45001220703125,292.739990234375,288.5299987792969,289.3699951171875,289.3699951171875,2517800
2021-01-22,286.69000244140625,290.5899963378906,285.5,289.3900146484375,289.3900146484375,2567400
